,offset,Traverse,Increment,bias,step,Points_visited,final_max,max_mag
2157,[ 0.000  0.000  7.000  13.000 -13.000  0.000],1.3333333333333335,1.4,18,7,2000,[ 0.000  0.000  0.000 -11.628  23.255  0.000  86.250],86.25022417692713
2158,[ 0.000  0.000  7.000  13.000  0.000  0.000],1.3333333333333335,1.4,18,7,2000,[ 0.000  0.000 -0.002 -17.000 -0.001  0.000  103.055],103.05468254252891
2159,[ 0.000  0.000  7.000  13.000  13.000  0.000],1.3333333333333335,1.4,18,7,2000,[ 0.000  0.000 -0.000 -11.180 -22.361  0.000  92.511],92.51121311486823
2160,[ 0.000  0.000 -2.400 -13.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,1,2500,[ 0.000  0.000  0.000  0.000  0.000  0.000  39.674],39.673999999999985
2161,[ 0.000  0.000 -2.400 -13.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,1,2500,[ 0.000  0.000  5.403  6.000  0.367  0.000  306.864],306.8636975494843
2162,[ 0.000  0.000 -2.400 -13.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,1,2500,[ 0.000  0.000 -0.302  4.208 -8.944  0.000  68.504],68.50387784894917
2163,[ 0.000  0.000 -2.400  0.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,1,2500,[ 0.000  0.000  4.499 -1.709  8.999  0.000  460.437],460.43656687164287
2164,[ 0.000  0.000 -2.400  0.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,1,2500,[ 0.000  0.000  4.812  0.354  0.496  0.000  607.873],607.8729891700747
2165,[ 0.000  0.000 -2.400  0.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,1,2500,[ 0.000  0.000  4.869 -1.490 -13.162  0.000  588.139],588.1392602936006
2166,[ 0.000  0.000 -2.400  13.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,1,2500,[ 0.000  0.000  2.174 -3.387  7.909  0.000  75.169],75.16868818007231
2167,[ 0.000  0.000 -2.400  13.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,1,2500,[ 0.000  0.000  4.818 -11.070  0.470  0.000  557.137],557.1365200739784
2168,[ 0.000  0.000 -2.400  13.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,1,2500,[ 0.000  0.000  1.994 -3.492 -6.529  0.000  68.306],68.30628229893115
2169,[ 0.000  0.000  2.300 -13.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,1,2500,[ 0.000  0.000  0.628  3.375  8.999  0.000  145.967],145.96688153839108
2170,[ 0.000  0.000  2.300 -13.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,1,2500,[ 0.000  0.000  0.805  5.702  0.391  0.000  287.800],287.7996705403575
2171,[ 0.000  0.000  2.300 -13.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,1,2500,[ 0.000  0.000  0.000  0.000  0.000  0.000  37.233],37.233
2172,[ 0.000  0.000  2.300  0.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,1,2500,[ 0.000  0.000  0.839  1.187  7.857  0.000  440.675],440.6751515046226
2173,[ 0.000  0.000  2.300  0.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,1,2500,[ 0.000  0.000  0.000  0.000  0.000  0.000  605.029],605.0292499999999
2174,[ 0.000  0.000  2.300  0.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,1,2500,[ 0.000  0.000  0.187 -0.316 -10.785  0.000  589.268],589.2681938463711
2175,[ 0.000  0.000  2.300  13.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,1,2500,[ 0.000  0.000  1.540 -4.452  8.609  0.000  172.805],172.80542245016926
2176,[ 0.000  0.000  2.300  13.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,1,2500,[ 0.000  0.000  0.130 -10.449 -0.774  0.000  528.549],528.5487273972299
2177,[ 0.000  0.000  2.300  13.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,1,2500,[ 0.000  0.000  0.114 -9.518 -13.428  0.000  487.851],487.8513800696015
2178,[ 0.000  0.000  7.000 -13.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,1,2500,[ 0.000  0.000  0.000  0.000  0.000  0.000  39.674],39.674
2179,[ 0.000  0.000  7.000 -13.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,1,2500,[ 0.000  0.000 -3.791  5.657 -0.506  0.000  295.944],295.94441954994204
2180,[ 0.000  0.000  7.000 -13.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,1,2500,[ 0.000  0.000 -3.918  6.262 -14.000  0.000  336.633],336.6327494735806
2181,[ 0.000  0.000  7.000  0.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,1,2500,[ 0.000  0.000 -3.736 -1.115  7.405  0.000  413.609],413.6091409182778
2182,[ 0.000  0.000  7.000  0.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,1,2500,[ 0.000  0.000 -4.933 -0.786 -0.224  0.000  555.222],555.2218556150289
2183,[ 0.000  0.000  7.000  0.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,1,2500,[ 0.000  0.000 -4.315  1.467 -7.732  0.000  435.174],435.17423588949634
2184,[ 0.000  0.000  7.000  13.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,1,2500,[ 0.000  0.000 -4.411 -8.529  11.751  0.000  433.725],433.72507853343916
2185,[ 0.000  0.000  7.000  13.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,1,2500,[ 0.000  0.000 -4.592 -10.508 -0.582  0.000  536.450],536.449633677587
2186,[ 0.000  0.000  7.000  13.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,1,2500,[ 0.000  0.000 -4.572 -10.163 -13.854  0.000  524.431],524.4311067468195
2187,[ 0.000  0.000 -2.400 -13.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,3,2500,[ 0.000  0.000  0.000  0.000  0.000  0.000  39.674],39.673999999999985
2188,[ 0.000  0.000 -2.400 -13.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,3,2500,[ 0.000  0.000  5.618  6.437 -0.580  0.000  344.005],344.0053371702111
2189,[ 0.000  0.000 -2.400 -13.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,3,2500,[ 0.000  0.000 -9.581  6.497 -4.110  0.000  42.001],42.000755298912274
2190,[ 0.000  0.000 -2.400  0.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,3,2500,[ 0.000  0.000  4.499 -1.709  8.999  0.000  460.437],460.43656687164287
2191,[ 0.000  0.000 -2.400  0.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,3,2500,[ 0.000  0.000  4.812  0.354  0.496  0.000  607.873],607.8729891700747
2192,[ 0.000  0.000 -2.400  0.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,3,2500,[ 0.000  0.000  4.891 -1.258 -13.837  0.000  595.207],595.2072186265156
2193,[ 0.000  0.000 -2.400  13.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,3,2500,[ 0.000  0.000  4.820 -12.025  12.475  0.000  593.884],593.8844499748565
2194,[ 0.000  0.000 -2.400  13.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,3,2500,[ 0.000  0.000  4.812 -12.013 -0.498  0.000  594.764],594.7639244809039
2195,[ 0.000  0.000 -2.400  13.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,3,2500,[ 0.000  0.000  4.141 -8.169 -12.512  0.000  368.716],368.7163539914833
2196,[ 0.000  0.000  2.300 -13.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,3,2500,[ 0.000  0.000 -0.027  11.028  12.042  0.000  555.449],555.4489440173321
2197,[ 0.000  0.000  2.300 -13.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,3,2500,[ 0.000  0.000  1.156  6.119 -0.326  0.000  312.746],312.7457064201592
2198,[ 0.000  0.000  2.300 -13.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,3,2500,[ 0.000  0.000  0.000  0.000  0.000  0.000  37.233],37.233
2199,[ 0.000  0.000  2.300  0.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,3,2500,[ 0.000  0.000 -0.017  0.378  14.581  0.000  591.989],591.9893481849336
2200,[ 0.000  0.000  2.300  0.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,3,2500,[ 0.000  0.000  0.000  0.000  0.000  0.000  605.029],605.0292499999999
2201,[ 0.000  0.000  2.300  0.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,3,2500,[ 0.000  0.000  0.140  0.591 -12.973  0.000  595.344],595.3439727994581
2202,[ 0.000  0.000  2.300  13.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,3,2500,[ 0.000  0.000  0.074 -12.124  12.637  0.000  589.081],589.0805463355105
2203,[ 0.000  0.000  2.300  13.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,3,2500,[ 0.000  0.000  0.113 -12.054 -0.270  0.000  591.296],591.295688308194
2204,[ 0.000  0.000  2.300  13.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,3,2500,[ 0.000  0.000  1.239 -11.055 -20.566  0.000  262.223],262.22272210911603
2205,[ 0.000  0.000  7.000 -13.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,3,2500,[ 0.000  0.000  0.000  0.000  0.000  0.000  39.674],39.674
2206,[ 0.000  0.000  7.000 -13.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,3,2500,[ 0.000  0.000 -3.791  5.657 -0.506  0.000  295.944],295.94441954994204
2207,[ 0.000  0.000  7.000 -13.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,3,2500,[ 0.000  0.000 -4.616  11.988 -13.823  0.000  607.499],607.4985763488975
2208,[ 0.000  0.000  7.000  0.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,3,2500,[ 0.000  0.000 -4.656 -1.521  12.324  0.000  590.848],590.8475972315672
2209,[ 0.000  0.000  7.000  0.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,3,2500,[ 0.000  0.000 -4.933 -0.786 -0.224  0.000  555.222],555.2218556150289
2210,[ 0.000  0.000  7.000  0.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,3,2500,[ 0.000  0.000 -4.773  0.375 -12.546  0.000  585.952],585.9515853461251
2211,[ 0.000  0.000  7.000  13.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,3,2500,[ 0.000  0.000 -3.735 -6.190  9.151  0.000  282.715],282.71478886048294
2212,[ 0.000  0.000  7.000  13.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,3,2500,[ 0.000  0.000 -4.540 -11.949 -2.785  0.000  556.299],556.2988117497612
2213,[ 0.000  0.000  7.000  13.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,3,2500,[ 0.000  0.000 -4.617 -12.130 -13.676  0.000  592.908],592.908428065582
2214,[ 0.000  0.000 -2.400 -13.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,5,2500,[ 0.000  0.000  0.000  0.000  0.000  0.000  39.674],39.673999999999985
2215,[ 0.000  0.000 -2.400 -13.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,5,2500,[ 0.000  0.000  4.855  9.864 -0.973  0.000  533.786],533.786123593166
2216,[ 0.000  0.000 -2.400 -13.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,5,2500,[ 0.000  0.000  4.798  11.863 -12.871  0.000  601.775],601.7753234894485
2217,[ 0.000  0.000 -2.400  0.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,5,2500,[ 0.000  0.000  4.829 -1.099  11.291  0.000  594.899],594.8989381566174
2218,[ 0.000  0.000 -2.400  0.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,5,2500,[ 0.000  0.000  4.812  0.354  0.496  0.000  607.873],607.8729891700747
2219,[ 0.000  0.000 -2.400  0.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,5,2500,[ 0.000  0.000  4.891 -1.258 -13.837  0.000  595.207],595.2072186265156
2220,[ 0.000  0.000 -2.400  13.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,5,2500,[ 0.000  0.000  4.820 -12.025  12.475  0.000  593.884],593.8844499748565
2221,[ 0.000  0.000 -2.400  13.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,5,2500,[ 0.000  0.000  4.394 -13.027 -1.219  0.000  586.110],586.1097308019131
2222,[ 0.000  0.000 -2.400  13.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,5,2500,[ 0.000  0.000  4.141 -8.169 -12.512  0.000  368.716],368.7163539914833
2223,[ 0.000  0.000  2.300 -13.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,5,2500,[ 0.000  0.000 -0.027  11.028  12.042  0.000  555.449],555.4489440173321
2224,[ 0.000  0.000  2.300 -13.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,5,2500,[ 0.000  0.000  1.156  6.119 -0.326  0.000  312.746],312.7457064201592
2225,[ 0.000  0.000  2.300 -13.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,5,2500,[ 0.000  0.000  0.000  0.000  0.000  0.000  37.233],37.233
2226,[ 0.000  0.000  2.300  0.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,5,2500,[ 0.000  0.000 -0.017  0.378  14.581  0.000  591.989],591.9893481849336
2227,[ 0.000  0.000  2.300  0.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,5,2500,[ 0.000  0.000  0.000  0.000  0.000  0.000  605.029],605.0292499999999
2228,[ 0.000  0.000  2.300  0.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,5,2500,[ 0.000  0.000  0.087  0.070 -12.767  0.000  612.747],612.7466590903543
2229,[ 0.000  0.000  2.300  13.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,5,2500,[ 0.000  0.000  0.066 -12.127  12.233  0.000  592.248],592.2475578181403
2230,[ 0.000  0.000  2.300  13.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,5,2500,[ 0.000  0.000  0.112 -12.031 -0.805  0.000  597.315],597.3152852633473
2231,[ 0.000  0.000  2.300  13.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,5,2500,[ 0.000  0.000  0.127 -11.491 -14.099  0.000  560.369],560.368917468378
2232,[ 0.000  0.000  7.000 -13.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,5,2500,[ 0.000  0.000  0.000  0.000  0.000  0.000  39.674],39.674
2233,[ 0.000  0.000  7.000 -13.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,5,2500,[ 0.000  0.000 -3.791  5.657 -0.506  0.000  295.944],295.94441954994204
2234,[ 0.000  0.000  7.000 -13.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,5,2500,[ 0.000  0.000 -4.616  11.988 -13.823  0.000  607.499],607.4985763488975
2235,[ 0.000  0.000  7.000  0.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,5,2500,[ 0.000  0.000 -4.637 -0.115  15.454  0.000  593.987],593.9874334696963
2236,[ 0.000  0.000  7.000  0.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,5,2500,[ 0.000  0.000 -4.933 -0.786 -0.224  0.000  555.222],555.2218556150289
2237,[ 0.000  0.000  7.000  0.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,5,2500,[ 0.000  0.000 -4.773  0.375 -12.546  0.000  585.952],585.9515853461251
2238,[ 0.000  0.000  7.000  13.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,5,2500,[ 0.000  0.000 -4.631 -11.070  13.856  0.000  560.562],560.562026490858
2239,[ 0.000  0.000  7.000  13.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,5,2500,[ 0.000  0.000 -4.648 -12.029 -0.412  0.000  589.959],589.9589800862457
2240,[ 0.000  0.000  7.000  13.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,5,2500,[ 0.000  0.000 -4.617 -12.130 -13.676  0.000  592.908],592.908428065582
2241,[ 0.000  0.000 -2.400 -13.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,7,2500,[ 0.000  0.000  0.000  0.000  0.000  0.000  39.674],39.673999999999985
2242,[ 0.000  0.000 -2.400 -13.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,7,2500,[ 0.000  0.000  4.799  9.146  0.756  0.000  495.552],495.55237671255026
2243,[ 0.000  0.000 -2.400 -13.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,7,2500,[ 0.000  0.000  4.783  11.795 -13.522  0.000  600.875],600.875301532818
2244,[ 0.000  0.000 -2.400  0.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,7,2500,[ 0.000  0.000  4.829 -1.099  11.291  0.000  594.899],594.8989381566174
2245,[ 0.000  0.000 -2.400  0.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,7,2500,[ 0.000  0.000  4.788  0.460  0.494  0.000  606.159],606.1586988193097
2246,[ 0.000  0.000 -2.400  0.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,7,2500,[ 0.000  0.000  4.844 -0.204 -12.967  0.000  608.890],608.8901090581573
2247,[ 0.000  0.000 -2.400  13.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,7,2500,[ 0.000  0.000  4.820 -12.025  12.475  0.000  593.884],593.8844499748565
2248,[ 0.000  0.000 -2.400  13.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,7,2500,[ 0.000  0.000  4.394 -13.027 -1.219  0.000  586.110],586.1097308019131
2249,[ 0.000  0.000 -2.400  13.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,7,2500,[ 0.000  0.000  4.141 -8.169 -12.512  0.000  368.716],368.7163539914833
2250,[ 0.000  0.000  2.300 -13.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,7,2500,[ 0.000  0.000 -0.027  11.028  12.042  0.000  555.449],555.4489440173321
2251,[ 0.000  0.000  2.300 -13.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,7,2500,[ 0.000  0.000  1.156  6.119 -0.326  0.000  312.746],312.7457064201592
2252,[ 0.000  0.000  2.300 -13.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,7,2500,[ 0.000  0.000  0.000  0.000  0.000  0.000  37.233],37.233
2253,[ 0.000  0.000  2.300  0.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,7,2500,[ 0.000  0.000 -0.078 -0.555  10.947  0.000  589.786],589.7860122444316
2254,[ 0.000  0.000  2.300  0.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,7,2500,[ 0.000  0.000  0.000  0.000  0.000  0.000  605.029],605.0292499999999
2255,[ 0.000  0.000  2.300  0.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,7,2500,[ 0.000  0.000  0.087  0.070 -12.767  0.000  612.747],612.7466590903543
2256,[ 0.000  0.000  2.300  13.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,7,2500,[ 0.000  0.000  0.066 -12.053  12.279  0.000  593.737],593.7372680382779
2257,[ 0.000  0.000  2.300  13.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,7,2500,[ 0.000  0.000  0.146 -13.121  0.367  0.000  611.864],611.8639386815474
2258,[ 0.000  0.000  2.300  13.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,7,2500,[ 0.000  0.000  0.112 -13.086 -11.759  0.000  612.344],612.3441979556887
2259,[ 0.000  0.000  7.000 -13.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,7,2500,[ 0.000  0.000  0.000  0.000  0.000  0.000  39.674],39.674
2260,[ 0.000  0.000  7.000 -13.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,7,2500,[ 0.000  0.000 -3.791  5.657 -0.506  0.000  295.944],295.94441954994204
2261,[ 0.000  0.000  7.000 -13.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,7,2500,[ 0.000  0.000 -4.239  8.656 -12.853  0.000  466.003],466.00340100569974
2262,[ 0.000  0.000  7.000  0.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,7,2500,[ 0.000  0.000 -4.609 -1.198  11.335  0.000  586.244],586.2441271779596
2263,[ 0.000  0.000  7.000  0.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,7,2500,[ 0.000  0.000 -4.933 -0.786 -0.224  0.000  555.222],555.2218556150289
2264,[ 0.000  0.000  7.000  0.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,7,2500,[ 0.000  0.000 -4.754  0.235 -10.665  0.000  578.524],578.5241298423205
2265,[ 0.000  0.000  7.000  13.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,0,7,2500,[ 0.000  0.000 -4.631 -11.070  13.856  0.000  560.562],560.562026490858
2266,[ 0.000  0.000  7.000  13.000  0.000  0.000],1.3333333333333335,1.6666666666666667,0,7,2500,[ 0.000  0.000 -4.650 -10.973  0.343  0.000  553.752],553.7523938065177
2267,[ 0.000  0.000  7.000  13.000  13.000  0.000],1.3333333333333335,1.6666666666666667,0,7,2500,[ 0.000  0.000 -4.641 -10.126 -13.999  0.000  525.159],525.1593094444701
2268,[ 0.000  0.000 -2.400 -13.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,6,1,2500,[ 0.000  0.000  0.000  0.000  0.000  0.000  39.674],39.673999999999985
2269,[ 0.000  0.000 -2.400 -13.000  0.000  0.000],1.3333333333333335,1.6666666666666667,6,1,2500,[ 0.000  0.000  4.848  12.270  0.135  0.000  603.640],603.6395147360238
2270,[ 0.000  0.000 -2.400 -13.000  13.000  0.000],1.3333333333333335,1.6666666666666667,6,1,2500,[ 0.000  0.000  4.407  11.187 -12.890  0.000  546.736],546.7356996768616
2271,[ 0.000  0.000 -2.400  0.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,6,1,2500,[ 0.000  0.000  4.499 -1.709  8.999  0.000  460.437],460.43656687164287
2272,[ 0.000  0.000 -2.400  0.000  0.000  0.000],1.3333333333333335,1.6666666666666667,6,1,2500,[ 0.000  0.000  4.803  0.546  0.053  0.000  601.623],601.6227934044289
2273,[ 0.000  0.000 -2.400  0.000  13.000  0.000],1.3333333333333335,1.6666666666666667,6,1,2500,[ 0.000  0.000  4.408  0.228 -12.918  0.000  574.511],574.5111141583011
2274,[ 0.000  0.000 -2.400  13.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,6,1,2500,[ 0.000  0.000  4.407 -11.822  12.955  0.000  546.773],546.7728447775954
2275,[ 0.000  0.000 -2.400  13.000  0.000  0.000],1.3333333333333335,1.6666666666666667,6,1,2500,[ 0.000  0.000  4.408 -11.775  0.077  0.000  544.249],544.2492105729706
2276,[ 0.000  0.000 -2.400  13.000  13.000  0.000],1.3333333333333335,1.6666666666666667,6,1,2500,[ 0.000  0.000  4.407 -10.740 -13.182  0.000  517.654],517.6538355187097
2277,[ 0.000  0.000  2.300 -13.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,6,1,2500,[ 0.000  0.000  0.059  11.713  12.252  0.000  599.748],599.7482825582251
2278,[ 0.000  0.000  2.300 -13.000  0.000  0.000],1.3333333333333335,1.6666666666666667,6,1,2500,[ 0.000  0.000 -0.050  12.517 -1.858  0.000  588.443],588.442539492142
2279,[ 0.000  0.000  2.300 -13.000  13.000  0.000],1.3333333333333335,1.6666666666666667,6,1,2500,[ 0.000  0.000  0.129  13.048 -12.812  0.000  610.147],610.1468759103135
2280,[ 0.000  0.000  2.300  0.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,6,1,2500,[ 0.000  0.000  0.839  1.187  7.857  0.000  440.675],440.6751515046226
2281,[ 0.000  0.000  2.300  0.000  0.000  0.000],1.3333333333333335,1.6666666666666667,6,1,2500,[ 0.000  0.000  0.000  0.000  0.000  0.000  605.029],605.0292499999999
2282,[ 0.000  0.000  2.300  0.000  13.000  0.000],1.3333333333333335,1.6666666666666667,6,1,2500,[ 0.000  0.000  0.005 -0.000 -12.000  0.000  605.812],605.8115718986558
2283,[ 0.000  0.000  2.300  13.000 -13.000  0.000],1.3333333333333335,1.6666666666666667,6,1,2500,[ 0.000  0.000  0.101 -10.995  13.436  0.000  560.285],560.2854447187816
